the_geom,OBJECTID,BORO,TYPE,PROVIDER,Name,LOCATION,lat,long,X,Y,LOCATION_T,REMARKS,CITY,SSID,SOURCEID,ACTIVATED,BOROCODE,BORONAME,NTACODE,NTANAME,COUNDIST,POSTCODE,BOROCD,CT2010,BOROCT2010,BIN,BBL,DOITT_ID
POINT (-73.98812503995171 40.72815774037107),7385,MN,Free,LinkNYC - Citybridge,mn-03-107697,121 2 AVENUE,40.728158,-73.988125,987541.308,204564.2832,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003236,12/12/2016 12:00:00 AM +0000,1,Manhattan,MN22,East Village,2,10003,103,38,1003800,1006682,1004630030,3663
POINT (-73.98837166956164 40.72745986043484),7386,MN,Free,LinkNYC - Citybridge,mn-03-123273,104 2 AVENUE,40.72746,-73.988372,987472.985,204310.0147,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003237,09/19/2016 12:00:00 AM +0000,1,Manhattan,MN22,East Village,2,10003,103,38,1003800,1006262,1004480000,3664
POINT (-73.98924800039448 40.726262999988215),7387,MN,Free,LinkNYC - Citybridge,mn-03-123260,72 2 AVENUE,40.726263,-73.989248,987230.1489,203873.9302,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003239,11/16/2016 12:00:00 AM +0000,1,Manhattan,MN22,East Village,2,10003,103,38,1003800,1006198,1004460000,3665
POINT (-73.98935061966415 40.72647126032452),7388,MN,Free,LinkNYC - Citybridge,mn-03-108323,73 2 AVENUE,40.726471,-73.989351,987201.6965,203949.8025,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003240,10/07/2016 12:00:00 AM +0000,1,Manhattan,MN22,East Village,2,10003,103,38,1003800,1006595,1004600040,3666
POINT (-73.98940299984872 40.72604900029469),7389,MN,Free,LinkNYC - Citybridge,mn-03-137382,68 2 AVENUE,40.726049,-73.989403,987187.1969,203795.9583,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003241,09/15/2016 12:00:00 AM +0000,1,Manhattan,MN22,East Village,2,10003,103,38,1003800,1006168,1004450010,3667
POINT (-73.98969800029325 40.725641000128604),7390,MN,Free,LinkNYC - Citybridge,mn-03-123820,54 2 AVENUE,40.725641,-73.989698,987105.4483,203647.3014,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003242,09/15/2016 12:00:00 AM +0000,1,Manhattan,MN22,East Village,2,10003,103,38,1003800,1006162,1004450000,3668
POINT (-73.9933430003018 40.72171599995587),7391,MN,Free,LinkNYC - Citybridge,mn-03-108238,217 BOWERY,40.721716,-73.993343,986095.2571,202217.2049,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003244,08/19/2016 12:00:00 AM +0000,1,Manhattan,MN27,Chinatown,1,10002,103,36,1003601,1005701,1004260000,3669
POINT (-73.99407509042283 40.72059635985),7392,MN,Free,LinkNYC - Citybridge,mn-02-100727,178 BOWERY,40.720596,-73.994075,985892.3563,201809.271,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003247,08/19/2016 12:00:00 AM +0000,1,Manhattan,MN24,SoHo-TriBeCa-Civic Center-Little Italy,1,10012,102,41,1004100,1007145,1004780030,3670
POINT (-73.99406649033318 40.719907069666405),7393,MN,Free,LinkNYC - Citybridge,mn-03-108589,169 BOWERY,40.719907,-73.994066,985894.7572,201558.1416,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003249,08/19/2016 12:00:00 AM +0000,1,Manhattan,MN27,Chinatown,1,10002,103,18,1001800,1005660,1004240010,3671
POINT (-73.9858319995525 40.758022000270344),7394,MN,Free,LinkNYC - Citybridge,mn-05-133536,200 WEST 45 STREET,40.758022,-73.985832,988175.0958,215444.8789,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003308,09/09/9999 12:00:00 AM +0000,1,Manhattan,MN17,Midtown-Midtown South,3,10036,105,119,1011900,1024714,1010160040,3672
POINT (-73.98434199964098 40.75997099956788),7395,MN,Free,LinkNYC - Citybridge,mn-05-133359,201 WEST 48 STREET,40.759971,-73.984342,988587.7577,216155.0333,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003309,11/10/2016 12:00:00 AM +0000,1,Manhattan,MN17,Midtown-Midtown South,4,10019,105,125,1012500,1076195,1010200050,3673
POINT (-73.98413099952928 40.75971300041381),7396,MN,Free,LinkNYC - Citybridge,mn-05-122148,719 7 AVENUE,40.759713,-73.984131,988646.2284,216061.0463,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003311,06/30/2017 12:00:00 AM +0000,1,Manhattan,MN17,Midtown-Midtown South,4,10036,105,125,1012500,1000000,1010000060,3674
POINT (-73.98369328960155 40.760326360370556),7397,MN,Free,LinkNYC - Citybridge,mn-05-144692,737 7 AVENUE,40.760326,-73.983693,988767.4467,216284.5357,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003312,06/12/2017 12:00:00 AM +0000,1,Manhattan,MN17,Midtown-Midtown South,4,10019,105,125,1012500,1022699,1010017500,3675
POINT (-73.98353750025105 40.760526620346845),7398,MN,Free,LinkNYC - Citybridge,mn-05-134283,745 7 AVENUE,40.760527,-73.983537,988810.5913,216357.505,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003313,05/31/2017 12:00:00 AM +0000,1,Manhattan,MN17,Midtown-Midtown South,4,10019,105,125,1012500,1084667,1010020000,3676
POINT (-73.98309027971149 40.761141970298425),7399,MN,Free,LinkNYC - Citybridge,mn-05-134736,777 7 AVENUE,40.761142,-73.98309,988934.4411,216581.7208,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003315,04/14/2017 12:00:00 AM +0000,1,Manhattan,MN17,Midtown-Midtown South,4,10019,105,131,1013100,1022710,1010037500,3677
POINT (-73.98299600048242 40.761640000243396),7400,MN,Free,LinkNYC - Citybridge,mn-05-122651,780 7 AVENUE,40.76164,-73.982996,988960.5237,216763.1745,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003316,11/11/2016 12:00:00 AM +0000,1,Manhattan,MN17,Midtown-Midtown South,4,10019,105,131,1013100,1024811,1010220040,3678
POINT (-73.98255200010253 40.762365999757705),7401,MN,Free,LinkNYC - Citybridge,mn-05-122656,200 WEST 52 STREET,40.762366,-73.982552,989083.47,217027.7041,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003352,11/10/2016 12:00:00 AM +0000,1,Manhattan,MN17,Midtown-Midtown South,4,10019,105,131,1013100,1024818,1010230030,3679
POINT (-73.98171100004498 40.763036000322515),7402,MN,Free,LinkNYC - Citybridge,mn-05-122657,821 7 AVENUE,40.763036,-73.981711,989316.3941,217271.8549,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003354,06/29/2017 12:00:00 AM +0000,1,Manhattan,MN17,Midtown-Midtown South,4,10019,105,131,1013100,1023166,1010067500,3680
POINT (-73.98047754977866 40.764718099991),7403,MN,Free,LinkNYC - Citybridge,mn-05-122647,879 7 AVENUE,40.764718,-73.980478,989657.9462,217884.7729,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003357,11/18/2016 12:00:00 AM +0000,1,Manhattan,MN17,Midtown-Midtown South,4,10019,105,137,1013700,1076178,1010087500,3681
POINT (-73.98073089026934 40.76487454038313),7404,MN,Free,LinkNYC - Citybridge,mn-05-122649,200 WEST 56 STREET,40.764875,-73.980731,989587.7554,217941.7538,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003358,11/11/2016 12:00:00 AM +0000,1,Manhattan,MN17,Midtown-Midtown South,4,10019,105,137,1013700,1024878,1010277500,3682
POINT (-73.97104466056194 40.79331000041256),7405,MN,Free,LinkNYC - Citybridge,mn-07-120610,718 AMSTERDAM AVENUE,40.79331,-73.971045,992267.523,228302.4906,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003474,10/10/2016 12:00:00 AM +0000,1,Manhattan,MN12,Upper West Side,6,10025,107,183,1018300,1033681,1012420040,3683
POINT (-73.97088676985543 40.793524400342115),7406,MN,Free,LinkNYC - Citybridge,mn-07-107263,720 AMSTERDAM AVENUE,40.793524,-73.970887,992311.2158,228380.6184,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003475,10/10/2016 12:00:00 AM +0000,1,Manhattan,MN12,Upper West Side,6,10025,107,183,1018300,1033697,1012430030,3684
POINT (-73.97037599969123 40.79386699963888),7407,MN,Free,LinkNYC - Citybridge,mn-07-135446,733 AMSTERDAM AVE,40.793867,-73.970376,992452.6017,228505.4866,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003477,09/09/9999 12:00:00 AM +0000,1,Manhattan,MN12,Upper West Side,6,10025,107,181,1018100,1032587,1012267500,3685
POINT (-73.97057116981408 40.79396219017057),7408,MN,Free,LinkNYC - Citybridge,mn-07-120609,734 AMSTERDAM AVENUE,40.793962,-73.970571,992398.5493,228540.1496,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003478,08/07/2017 12:00:00 AM +0000,1,Manhattan,MN12,Upper West Side,6,10025,107,183,1018300,1033704,1012430040,3686
POINT (-73.97005104035875 40.794672590337925),7409,MN,Free,LinkNYC - Citybridge,mn-07-134602,748 AMSTERDAM AVE,40.794673,-73.970051,992542.4795,228799.0218,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003479,03/20/2018 12:00:00 AM +0000,1,Manhattan,MN12,Upper West Side,7,10025,107,183,1018300,1056062,1018680030,3687
POINT (-73.96983700038035 40.79460400017262),7410,MN,Free,LinkNYC - Citybridge,mn-07-120526,755 AMSTERDAM AVE,40.794604,-73.969837,992601.753,228774.0523,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003480,10/07/2016 12:00:00 AM +0000,1,Manhattan,MN12,Upper West Side,7,10025,107,181,1018100,1079453,1018510010,3688
POINT (-73.96980999954185 40.79500500014253),7411,MN,Free,LinkNYC - Citybridge,mn-07-111894,764 AMSTERDAM AVENUE,40.795005,-73.96981,992609.1788,228920.1531,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003481,06/29/2017 12:00:00 AM +0000,1,Manhattan,MN12,Upper West Side,7,10025,107,183,1018300,1056377,1018690030,3689
POINT (-73.96941886944005 40.7955439398705),7412,MN,Free,LinkNYC - Citybridge,mn-07-135581,782 AMSTERDAM AVE,40.795544,-73.969419,992717.4086,229116.5451,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003482,08/07/2017 12:00:00 AM +0000,1,Manhattan,MN12,Upper West Side,7,10025,107,187,1018700,1056400,1018700030,3690
POINT (-73.96884900025535 40.79595099959295),7413,MN,Free,LinkNYC - Citybridge,mn-07-108008,801 AMSTERDAM AVE,40.795951,-73.968849,992875.1432,229264.9067,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003483,10/10/2016 12:00:00 AM +0000,1,Manhattan,MN12,Upper West Side,7,10025,107,185,1018500,1088438,1018527500,3691
POINT (-73.96868199959714 40.796532999561336),7414,MN,Free,LinkNYC - Citybridge,mn-07-133672,816 AMSTERDAM AVE,40.796533,-73.968682,992921.3068,229476.966,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003799,07/26/2017 12:00:00 AM +0000,1,Manhattan,MN12,Upper West Side,7,10025,107,187,1018700,1056462,1018710040,3692
POINT (-73.96864683994967 40.79673747997779),7415,MN,Free,LinkNYC - Citybridge,mn-07-120524,201 WEST 100 STREET,40.796737,-73.968647,992931.0151,229551.4688,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003835,10/10/2016 12:00:00 AM +0000,1,Manhattan,MN12,Upper West Side,7,10025,107,187,1018700,1056483,1018720030,3693
POINT (-73.96854200029141 40.79637399982316),7416,MN,Free,LinkNYC - Citybridge,mn-07-108104,817 AMSTERDAM AVENUE,40.796374,-73.968542,992960.0905,229419.0507,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003871,10/10/2016 12:00:00 AM +0000,1,Manhattan,MN12,Upper West Side,7,10025,107,185,1018500,1088438,1018527500,3694
POINT (-73.96822346037504 40.79717823966556),7417,MN,Free,LinkNYC - Citybridge,mn-07-120536,836 AMSTERDAM AVENUE,40.797178,-73.968223,993048.1815,229712.0951,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003872,10/10/2016 12:00:00 AM +0000,1,Manhattan,MN12,Upper West Side,7,10025,107,187,1018700,1056483,1018720030,3695
POINT (-73.96807000048685 40.79739099972416),7418,MN,Free,LinkNYC - Citybridge,mn-07-133671,842 AMSTERDAM AVE,40.797391,-73.96807,993090.6427,229789.6264,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003873,08/09/2017 12:00:00 AM +0000,1,Manhattan,MN12,Upper West Side,7,10025,107,187,1018700,1056508,1018730030,3696
POINT (-73.96784045947942 40.79770007021112),7419,MN,Free,LinkNYC - Citybridge,mn-07-136087,852 AMSTERDAM AVE,40.7977,-73.96784,993154.1557,229902.2548,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003874,07/20/2017 12:00:00 AM +0000,1,Manhattan,MN12,Upper West Side,7,10025,107,187,1018700,1056511,1018730030,3697
POINT (-73.96774773027856 40.797826189880766),7420,MN,Free,LinkNYC - Citybridge,mn-07-120535,856 AMSTERDAM AVE,40.797826,-73.967748,993179.8132,229948.214,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003875,10/10/2016 12:00:00 AM +0000,1,Manhattan,MN12,Upper West Side,7,10025,107,187,1018700,1056513,1018730040,3698
POINT (-73.96760332019626 40.798027329982254),7421,MN,Free,LinkNYC - Citybridge,mn-07-133668,868 AMSTERDAM AVE,40.798027,-73.967603,993219.7695,230021.5111,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003911,09/09/9999 12:00:00 AM +0000,1,Manhattan,MN12,Upper West Side,7,10025,107,191,1019100,1079429,1018740030,3699
POINT (-73.96726528988633 40.79847663955183),7422,MN,Free,LinkNYC - Citybridge,mn-07-120534,876 AMSTERDAM AVE,40.798477,-73.967265,993313.2998,230185.2451,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003912,06/27/2017 12:00:00 AM +0000,1,Manhattan,MN12,Upper West Side,7,10025,107,191,1019100,1079429,1018740030,3700
POINT (-73.98185300041179 40.777920999818285),7423,MN,Free,LinkNYC - Citybridge,mn-07-121346,2060 BROADWAY,40.777921,-73.981853,989275.9338,222694.9477,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003914,02/27/2017 12:00:00 AM +0000,1,Manhattan,MN14,Lincoln Square,6,10023,107,157,1015700,1029873,1011430000,3701
POINT (-73.98166499952637 40.77838099973296),7424,MN,Free,LinkNYC - Citybridge,mn-07-133413,2096 BROADWAY,40.778381,-73.981665,989327.9669,222862.552,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003916,02/27/2017 12:00:00 AM +0000,1,Manhattan,MN14,Lincoln Square,6,10023,107,157,1015700,1029904,1011430060,3702
POINT (-73.96691699964165 40.80357900024291),7425,MN,Free,LinkNYC - Citybridge,mn-07-120400,2820 BROADWAY,40.803579,-73.966917,993409.0292,232044.2499,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003917,06/29/2016 12:00:00 AM +0000,1,Manhattan,MN09,Morningside Heights,7,10025,107,195,1019500,1056691,1018810000,3703
POINT (-73.96599500022344 40.80483499958415),7426,MN,Free,LinkNYC - Citybridge,mn-09-120396,2858 BROADWAY,40.804835,-73.965995,993664.1071,232501.9524,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003918,07/12/2016 12:00:00 AM +0000,1,Manhattan,MN09,Morningside Heights,7,10025,109,199,1019900,1075433,1018837500,3704
POINT (-73.9668302999506 40.79908843966447),7427,MN,Free,LinkNYC - Citybridge,mn-07-120533,896 AMSTERDAM AVENUE,40.799088,-73.96683,993433.6516,230408.1905,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-004657,09/09/9999 12:00:00 AM +0000,1,Manhattan,MN12,Upper West Side,7,10025,107,191,1019100,1056566,1018750040,3705
POINT (-73.94973799992847 40.827117000414866),7428,MN,Free,LinkNYC - Citybridge,mn-09-120436,3560 BROADWAY,40.827117,-73.949738,998160.1146,240622.2488,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-004661,12/14/2016 12:00:00 AM +0000,1,Manhattan,MN04,Hamilton Heights,7,10031,109,233,1023300,1081831,1020780000,3706
POINT (-73.93878767974272 40.84449293036886),7429,MN,Free,LinkNYC - Citybridge,mn-12-120796,4100 BROADWAY,40.844493,-73.938788,1001186.214,246954.8716,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-004664,09/09/9999 12:00:00 AM +0000,1,Manhattan,MN36,Washington Heights South,10,10032,112,253,1025300,1063464,1021410030,3707
POINT (-73.96610660966121 40.800504329971574),7430,MN,Free,LinkNYC - Citybridge,mn-07-107743,200 WEST 106 STREET,40.800504,-73.966107,993633.8191,230924.1255,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-004809,09/09/9999 12:00:00 AM +0000,1,Manhattan,MN12,Upper West Side,7,10025,107,191,1019100,1056619,1018770040,3708
POINT (-73.96493891042479 40.801049730017496),7431,MN,Free,LinkNYC - Citybridge,mn-07-102695,175 WEST 107 STREET,40.80105,-73.964939,993957.0321,231122.961,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-004812,09/09/9999 12:00:00 AM +0000,1,Manhattan,MN09,Morningside Heights,7,10025,107,193,1019300,1055983,1018620000,3709
POINT (-73.95888899986919 40.80996500011397),7432,MN,Free,LinkNYC - Citybridge,mn-09-120545,1238 AMSTERDAM AVENUE,40.809965,-73.958889,995630.489,234371.8364,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-004816,09/28/2016 12:00:00 AM +0000,1,Manhattan,MN09,Morningside Heights,7,10027,109,203,1020300,1059647,1019750030,3710
POINT (-73.95874400054736 40.8101630002045),7433,MN,Free,LinkNYC - Citybridge,mn-09-142793,1244 AMSTERDAM AVENUE,40.810163,-73.958744,995670.5943,234443.9938,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-004817,09/28/2016 12:00:00 AM +0000,1,Manhattan,MN09,Morningside Heights,7,10027,109,203,1020300,1059657,1019760030,3711
POINT (-73.95832100008509 40.81037800039297),7434,MN,Free,LinkNYC - Citybridge,mn-09-142953,1253 AMSTERDAM AVENUE,40.810378,-73.958321,995787.6531,234522.3814,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-004818,09/28/2016 12:00:00 AM +0000,1,Manhattan,MN09,Morningside Heights,7,10027,109,207,1020701,1087900,1019630060,3712
POINT (-73.95618996992629 40.81366898986182),7435,MN,Free,LinkNYC - Citybridge,mn-09-136200,1340 AMSTERDAM AVENUE,40.813669,-73.95619,996376.9688,235721.694,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-004821,09/13/2016 12:00:00 AM +0000,1,Manhattan,MN06,Manhattanville,7,10027,109,219,1021900,1059700,1019820020,3713
POINT (-73.95483699969985 40.81515000003016),7436,MN,Free,LinkNYC - Citybridge,mn-09-120554,1403 AMSTERDAM AVENUE,40.81515,-73.954837,996751.2037,236261.4691,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-004822,06/14/2017 12:00:00 AM +0000,1,Manhattan,MN06,Manhattanville,7,10027,109,213,1021303,1059604,1019690000,3714
POINT (-73.95450726046634 40.81559377042246),7437,MN,Free,LinkNYC - Citybridge,mn-09-140440,1417 AMSTERDAM AVENUE,40.815594,-73.954507,996842.3921,236423.1978,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-005208,06/14/2017 12:00:00 AM +0000,1,Manhattan,MN06,Manhattanville,7,10027,109,213,1021303,1059619,1019690080,3715
POINT (-73.95436370969577 40.81579959972779),7438,MN,Free,LinkNYC - Citybridge,mn-09-142532,1421 AMSTERDAM AVENUE,40.8158,-73.954364,996882.0879,236498.2095,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-005209,09/22/2017 12:00:00 AM +0000,1,Manhattan,MN06,Manhattanville,9,10027,109,213,1021303,1059623,1019700000,3716
POINT (-73.95275499995338 40.81837100029633),7439,MN,Free,LinkNYC - Citybridge,mn-09-111948,1500 AMSTERDAM AVENUE,40.818371,-73.952755,997326.8721,237435.2991,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-005211,07/21/2016 12:00:00 AM +0000,1,Manhattan,MN06,Manhattanville,7,10031,109,223,1022301,1059764,1019880030,3717
POINT (-73.95194200001936 40.81959999967069),7440,MN,Free,LinkNYC - Citybridge,mn-09-120561,502 WEST 136 STREET,40.8196,-73.951942,997551.6555,237883.1903,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-005212,09/30/2016 12:00:00 AM +0000,1,Manhattan,MN06,Manhattanville,7,10031,109,223,1022301,1059799,1019880110,3718
POINT (-73.95086299942524 40.8209600003911),7441,MN,Free,LinkNYC - Citybridge,mn-09-139323,1580 AMSTERDAM AVENUE,40.82096,-73.950863,997850.0269,238378.8533,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-005213,12/02/2016 12:00:00 AM +0000,1,Manhattan,MN04,Hamilton Heights,7,10031,109,225,1022500,1079852,1020700030,3719
POINT (-73.95011799970327 40.822211999626866),7442,MN,Free,LinkNYC - Citybridge,mn-09-118226,501 WEST 140 STREET,40.822212,-73.950118,998055.9665,238835.1185,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-005215,07/20/2017 12:00:00 AM +0000,1,Manhattan,MN04,Hamilton Heights,7,10031,109,225,1022500,1061767,1020727500,3720
